60	60.15	60	59.9	195586
59.8	60	60.15	60	98551
58.55	59.8	60	60.15	162995
57.5	58.55	59.8	60	165845
59	57.5	58.55	59.8	427478
59.9	59	57.5	58.55	310623
60	59.9	59	57.5	172756
59.8	60	59.9	59	43868




